Reference;Planet name;Column 3
121001;Liangshanxichang;Liangshanxichang
33230;Libbyrobertson;Libbyrobertson
7970;Lichtenberg;Lichtenberg
7696;Liebe;Liebe
22534;Lieblich;Lieblich
31905;Likinpong;Likinpong
2346;Lilio;Lilio
1181;Lilith;Lilith
756;Lilliana;Lilliana
3153;Lincoln;Lincoln
25383;Lindacker;Lindacker
26007;Lindazhou;Lindazhou
3865;Lindbloom;Lindbloom
19542;Lindperkins;Lindperkins
31684;Lindsay;Lindsay
21364;Lingpan;Lingpan
316020;Linshuhow;Linshuhow
9885;Linux;Linux
9504;Lionel;Lionel
30110;Lisabreton;Lisabreton
13599;Lisbon;Lisbon
26328;Litomysl;"Litomy&#353;l"
303265;Littmann;Littmann
10070;Liuzongli;Liuzongli
18637;Liverdun;Liverdun
13772;Livius;Livius
28204;Liyakang;Liyakang
24345;Llaverias;Llaverias
1066;Lobelia;Lobelia
117;Lomia;Lomia
95882;Longshaw;Longshaw
276681;Loremaes;Loremaes
10938;Lorenzalevy;Lorenzalevy
22142;Loripryor;Loripryor
1114;Lorraine;Lorraine
16418;Lortzing;Lortzing
10476;Los;Molinos
181136;Losonczrita;Losonczrita
19778;Louisgarcia;Louisgarcia
3211;Louispharailda;Louispharailda
4513;Louvre;Louvre
51663;Lovelock;Lovelock
17358;Lozino-Lozinskij;Lozino-Lozinskij
3630;Lubomir;"Lubom&#237;r"
24969;Lucafini;Lucafini
26530;Lucferreira;Lucferreira
171256;Lucieconstant;Lucieconstant
56041;Luciendumont;Luciendumont
146;Lucina;Lucina
246132;Lugyny;Lugyny
185733;Luigicolzani;Luigicolzani
37640;Luiginegrelli;Luiginegrelli
100604;Lundy;Lundy
3856;Lutskij;Lutskij
5096;Luzin;Luzin
9694;Lycomedes;Lycomedes
12773;Lyman;Lyman
5984;Lysippus;Lysippus
293934;MPIA;MPIA
24643;MacCready;MacCready
10373;MacRobert;MacRobert
5228;Maca;"M&#225;ca"
43793;Mackey;Mackey
269323;Madisonvillehigh;Madisonvillehigh
74503;Madola;Madola
33343;Madorobin;Madorobin
6573;Magnitskij;Magnitskij
28273;Maianhvu;Maianhvu
12089;Maichin;Maichin
32207;Mairepercy;Mairepercy
252794;Maironis;Maironis
5466;Makibi;Makibi
26937;Makimiyamoto;Makimiyamoto
8574;Makotoirie;Makotoirie
1771;Makover;Makover
24647;Maksimachev;Maksimachev
1415;Malautra;Malautra
10541;Malesherbes;Malesherbes
6698;Malhotra;Malhotra
10415;Mali;Losinj
8966;Hortulana;Hortulana
120569;Huangrunqian;Huangrunqian
21634;Huangweikang;Huangweikang
169834;Hujie;Hujie
30844;Hukeller;Hukeller
2070;Humason;Humason
16398;Hummel;Hummel
434;Hungaria;Hungaria
3425;Hurukawa;Hurukawa
29472;Hurvinek;"Hurv&#237;nek"
1840;Hus;Hus
22530;Huynh-Le;Huynh-Le
430;Hybris;Hybris
14827;Hypnos;Hypnos
365756;ISON;ISON
7626;Iafe;Iafe
4652;Iannini;Iannini
2423;Ibarruri;Ibarruri
33520;Ichige;Ichige
286;Iclea;Iclea
6326;Idamiyoshi;Idamiyoshi
30308;Ienli;Ienli
3562;Ignatius;Ignatius
8272;Iitatemura;Iitatemura
3750;Ilizarov;Ilizarov
37655;Illapa;Illapa
249;Ilse;Ilse
210425;Imogene;Imogene
17465;Inawashiroko;Inawashiroko
3849;Incidentia;Incidentia
2494;Inge;Inge
12311;Ingemyr;Ingemyr
1479;Inkeri;Inkeri
2450;Ioannisiani;Ioannisiani
39991;Iochroma;Iochroma
509;Iolanda;Iolanda
6749;Ireentje;Ireentje
5029;Ireland;Ireland
18180;Irenesun;Irenesun
27323;Julianewman;Julianewman
20776;Juliekrugler;Juliekrugler
33501;Juliethompson;Juliethompson
24410;Juliewalker;Juliewalker
28125;Juliomiguez;Juliomiguez
28739;Julisauer;Julisauer
221698;Juliusolsen;Juliusolsen
40441;Jungmann;Jungmann
3537;Jurgen;"J&#252;rgen"
6041;Juterkilian;Juterkilian
;"name=""K"">";-11011
23748;Kaarethode;Kaarethode
16007;Kaasalainen;Kaasalainen
6464;Kaburaki;Kaburaki
158899;Malloryvale;Malloryvale
24046;Malovany;Malovany
11121;Malpighi;Malpighi
34250;Mamichael;Mamichael
7381;Mamontov;Mamontov
6918;Manaslu;Manaslu
13156;Mannoucyo;Mannoucyo
2219;Mannucci;Mannucci
162166;Mantsch;Mantsch
29353;Manu;Manu
13615;Manulis;Manulis
20497;Marenka;"Ma&#345;enka"
186411;Margaretsimon;Margaretsimon
1175;Margo;Margo
39336;Mariacapria;Mariacapria
4853;Marielukac;Marielukac
57471;Mariemarsina;Mariemarsina
15168;Marijnfranx;Marijnfranx
7972;Mariotti;Mariotti
2180;Marjaleena;Marjaleena
4064;Marjorie;Marjorie
25538;Markcarlson;Markcarlson
129332;Markhunten;Markhunten
20141;Markidger;Markidger
167748;Markkelly;Markkelly
27514;Markov;Markov
16105;Marksaunders;Marksaunders
5359;Markzakharov;Markzakharov
28824;Marlablair;Marlablair
10264;Marov;Marov
218400;Marquardt;Marquardt
321484;Marsaalam;Marsaalam
1877;Marsden;Marsden
32279;Marshall;Marshall
20535;Marshburrows;Marshburrows
15376;Martak;"Mart&#225;k"
10024;Marthahazen;Marthahazen
61195;Martinoli;Martinoli
10430;Martschmidt;Martschmidt
85471;Maryam;Maryam
24296;Marychristie;Marychristie
9824;Marylea;Marylea
21479;Marymartha;Marymartha
8503;Masakatsu;Masakatsu
7614;Masatomi;Masatomi
23109;Masayanagisawa;Masayanagisawa
21219;Mascagni;Mascagni
17403;Masciarelli;Masciarelli
4935;Maslachkova;Maslachkova
3131;Mason-Dixon;Mason-Dixon
4547;Massachusetts;Massachusetts
1904;Massevitch;Massevitch
11440;Massironi;Massironi
60972;Matenko;Matenko
253;Mathilde;Mathilde
17201;Matjazhumar;Matjazhumar
10276;Matney;Matney
10829;Matsuobasho;Matsuobasho
23064;Mattmiller;Mattmiller
23831;Mattmooney;Mattmooney
2295;Matusovskij;Matusovskij
7465;Munkanber;Munkanber
163625;Munn;Munn
4942;Munroe;Munroe
30183;Murali;Murali
6538;Muraviov;Muraviov
3220;Murayama;Murayama
9829;Murillo;Murillo
7837;Mutsumi;Mutsumi
274843;Mykhailopetrenko;Mykhailopetrenko
381;Myrrha;Myrrha
9203;Myrtus;Myrtus
100483;NAOJ;NAOJ
2394;Nadeev;Nadeev
14850;Nagashimacho;Nagashimacho
8702;Nakanishi;Nakanishi
3320;Namba;Namba
147971;Nametoko;Nametoko
3374;Namur;Namur
4222;Nancita;Nancita
3901;Nanjingdaxue;Nanjingdaxue
44263;Nansouty;Nansouty
68109;Naomipasachoff;Naomipasachoff
11615;Naoya;Naoya
7096;Napier;Napier
1876;Napolitania;Napolitania
11907;Naranen;"N&#228;r&#228;nen"
37117;Narcissus;Narcissus
19165;Nariyuki;Nariyuki
8189;Naruke;Naruke
3619;Nash;Nash
24934;Natecovert;Natecovert
10210;Nathues;Nathues
4472;Navashin;Navashin
25763;Naveenmurali;Naveenmurali
21421;Nealwadhwa;Nealwadhwa
10195;Nebraska;Nebraska
21577;Negron;Negron
33454;Neilclaffey;Neilclaffey
1122;Neith;Neith
3538;Nelsonia;Nelsonia
7066;Nessus;Nessus
659;Nestor;Nestor
8634;Neubauer;Neubauer
3484;Neugebauer;Neugebauer
6351;Neumann;Neumann
855;Newcombia;Newcombia
8895;Nha;Nha
163641;Nichol;Nichol
21638;Nicjachowski;Nicjachowski
22639;Nickanthony;Nickanthony
31525;Nickmiller;Nickmiller
11856;Nicolabonev;Nicolabonev
28848;Nicolemarie;Nicolemarie
32563;Nicolezaidi;Nicolezaidi
12172;Niekdekort;Niekdekort
9246;Niemeyer;Niemeyer
7014;Nietzsche;Nietzsche
2972;Niilo;Niilo
9990;Niiyaeki;Niiyaeki
24950;Nikhilas;Nikhilas
14349;Nikitamikhalkov;Nikitamikhalkov
21856;Heathermaria;Heathermaria
271763;Hebrewu;Hebrewu
455739;Isabelita;Isabelita
5837;Hedin;Hedin
6338;Isaosato;Isaosato
10509;Heinrichkayser;Heinrichkayser
190026;Iskorosten;Iskorosten
16969;Helamuda;Helamuda
25553;Ivanlafer;Ivanlafer
32277;Helenliu;Helenliu
8332;Ivantsvetaev;Ivantsvetaev
6305;Helgoland;Helgoland
21035;Iwabu;Iwabu
2085;Henan;Henan
2005;Hencke;Hencke
28978;Ixion;Ixion
72059;Heojun;Heojun
22730;Jacobhurwitz;Jacobhurwitz
8158;Herder;Herder
19643;Jacobrucker;Jacobrucker
32267;Hermannweyl;Hermannweyl
29607;Jakehecla;Jakehecla
15971;Hestroffer;Hestroffer
134174;Jameschen;Jameschen
11719;Hicklen;Hicklen
10043;Janegann;Janegann
12176;Hidayat;Hidayat
2028;Janequeo;Janequeo
6731;Hiei;Hiei
212606;Janulis;Janulis
11933;Himuka;Himuka
33538;Jaredbergen;Jaredbergen
8144;Hiragagennai;Hiragagennai
23728;Jasonmorrow;Jasonmorrow
124844;Hirotamasao;Hirotamasao
22575;Jayallen;Jayallen
16544;Hochlehnert;Hochlehnert
4669;Hoder;"H&#248;der"
5812;Jayewinkler;Jayewinkler
8057;Hofmannsthal;Hofmannsthal
13115;Jeangodin;Jeangodin
14566;Hokule'a;Hokule'a
84447;Jeffkanipe;Jeffkanipe
872;Holda;Holda
117595;Jemmadavidson;Jemmadavidson
365443;Holiday;Holiday
28555;Jenniferchan;Jenniferchan
2938;Hopi;Hopi
544;Jetta;Jetta
240364;Kozmutza;Kozmutza
2080;Jihlava;Jihlava
7945;Kreisau;Kreisau
112656;Gines;Gines
6533;Giuseppina;Giuseppina
8323;Krimigis;Krimigis
13350;Gmelin;Gmelin
275264;Krisztike;Krisztike
2361;Gogol;Gogol
31238;Kromeriz;"Krom&#283;&#345;&#237;&#382;"
23817;Gokulk;Gokulk
5247;Krylov;Krylov
3329;Golay;Golay
2466;Golson;Golson
25628;Kummer;Kummer
4471;Graculus;Graculus
6964;Kunihiko;Kunihiko
9027;Graps;Graps
9692;Kuperus;Kuperus
30798;Graubunden;"Graub&#252;nden"
16044;Kurtbachmann;Kurtbachmann
3148;Grechko;Grechko
6629;Kurtz;Kurtz
5218;Kutsak;Kutsak
8664;Grigorijrichters;Grigorijrichters
32038;Kwiecinski;Kwiecinski
33800;Gross;Gross
4127;Kyogoku;Kyogoku
;"name=""L"">";-7499
31500;Grutzik;Grutzik
10694;Lacerda;Lacerda
39748;Guccini;Guccini
11326;Ladislavschmied;Ladislavschmied
1960;Guisan;Guisan
15375;Laetitiafoglia;Laetitiafoglia
25424;Gunasekaran;Gunasekaran
16089;Lamb;Lamb
458063;Gustavomuler;Gustavomuler
14274;Landstreet;Landstreet
13279;Gutman;Gutman
10126;Larbro;"L&#228;rbro"
12323;Haeckel;Haeckel
10274;Larryevans;Larryevans
3024;Hainan;Hainan
82332;Las;Vegas
160215;Haines-Stiles;Haines-Stiles
8187;Akiramisawa;Akiramisawa
9000;Hal;Hal
238710;Halassy;Halassy
23331;Halimzeidan;Halimzeidan
15421;Adammalin;Adammalin
15736;Hamanasu;Hamanasu
34256;Advaitpatil;Advaitpatil
20856;Hamzabari;Hamzabari
16518;Akihikoito;Akihikoito
19307;Hanayama;Hanayama
35093;Akicity;Akicity
27986;Hanus;"Hanu&#353;"
8321;Akim;Akim
35357;Haraldlesch;Haraldlesch
22191;Achucarro;"Ach&#250;carro"
7101;Haritina;Haritina
26199;Aileenperry;Aileenperry
16254;Harper;Harper
17314;Aisakos;Aisakos
11104;Airion;Airion
9408;Haseakira;Haseakira
5741;Akanemaruta;Akanemaruta
9114;Hatakeyama;Hatakeyama
175562;Ajsingh;Ajsingh
9112;Hatsulars;Hatsulars
4584;Akan;Akan
25462;Haydenmetsky;Haydenmetsky
21435;Aharon;Aharon
3023;Heard;Heard
2395;Aho;Aho
16869;Kosinar;"Ko&#353;in&#225;r"
21758;Adrianveres;Adrianveres
17806;Adolfborn;Adolfborn
10747;Kothen;"K&#246;then"
21029;Adorno;Adorno
21547;Kottapalli;Kottapalli
145;Adeona;Adeona
8286;Kouji;Kouji
11519;Adler;Adler
9147;Kourakuen;Kourakuen
143;Adria;Adria
17002;Kouzel;Kouzel
6530;Adry;Adry
4944;Kozlovskij;Kozlovskij
7058;Al-Tusi;"Al-&#7788;&#363;s&#299;"
158913;Kreider;Kreider
30310;Alexanderlin;Alexanderlin
7604;Kridsadaporn;Kridsadaporn
17073;Alexblank;Alexblank
3455;Kristensen;Kristensen
175419;Albiesachs;Albiesachs
243204;Kubanchoria;Kubanchoria
15760;Albion;Albion
9981;Kudo;Kudo
465;Alekto;Alekto
36774;Kuittinen;Kuittinen
17019;Aldo;Aldo
2159;Kukkamaki;"Kukkam&#228;ki"
15246;Kumeta;Kumeta
1581;Abanderada;Abanderada
16625;Kunitsugu;Kunitsugu
31389;Alexkaplan;Alexkaplan
132798;Kurti;"K&#252;rti"
360072;Alcimedon;Alcimedon
20965;Kutafin;Kutafin
8596;Alchata;Alchata
2233;Kuznetsov;Kuznetsov
202092;Algirdas;Algirdas
25198;Kylienicole;Kylienicole
11244;Andrekuipers;"Andr&#233;kuipers"
10057;L'Obel;L'Obel
1296;Andree;"Andr&#233;e"
7082;La;Serena
19465;Amandarusso;Amandarusso
8788;Labeyrie;Labeyrie
204816;Andreacamilleri;Andreacamilleri
9135;Lacaille;Lacaille
26429;Andiwagner;Andiwagner
1412;Lagrula;Lagrula
8151;Andranada;Andranada
13238;Lambeaux;Lambeaux
185580;Andratx;Andratx
6928;Lanna;Lanna
7742;Altamira;Altamira
6;Hebe;Hebe
11824;Alpaidze;Alpaidze
26842;Hefele;Hefele
3286;Anatoliya;Anatoliya
325;Heidelberga;Heidelberga
270;Anahita;Anahita
2016;Heinemann;Heinemann
13149;Heisenberg;Heisenberg
4014;Heizman;Heizman
1872;Helenos;Helenos
2933;Amber;Amber
9820;Hempel;Hempel
84994;Amysimon;Amysimon
27365;Henryfitz;Henryfitz
367;Amicitia;Amicitia
4481;Herbelin;Herbelin
121505;Andrewliounis;Andrewliounis
1579;Herrick;Herrick
15635;Andrewhager;Andrewhager
5846;Hessen;Hessen
25402;Angelanorse;Angelanorse
20467;Hibbitts;Hibbitts
9823;Annantalova;"Annantalov&#225;"
44475;Hikarumasai;Hikarumasai
1457;Ankara;Ankara
110743;Hirobumi;Hirobumi
6225;Hiroko;Hiroko
29394;Hirokohamanowa;Hirokohamanowa
9424;Hiroshinishiyama;Hiroshinishiyama
706;Hirundo;Hirundo
804;Hispania;Hispania
10763;Hlawka;Hlawka
788;Hohensteina;Hohensteina
5374;Hokutosei;Hokutosei
51261;Holusa;"Holu&#353;a"
15627;Hong;Hong
3297;Hong;Kong
1699;Honkasalo;Honkasalo
29484;Honzavesely;"Honzavesel&#253;"
3499;Hoppe;Hoppe
44530;Horakova;"Hor&#225;kov&#225;"
17941;Horbatt;Horbatt
10475;Maxpoilane;Maxpoilane
25464;Maxrabinovich;Maxrabinovich
348;May;May
20024;Mayremartinez;"Mayr&#233;mart&#237;nez"
6118;Mayuboshi;Mayuboshi
17408;McAdams;McAdams
22777;McAliley;McAliley
21698;McCarron;McCarron
4148;McCartney;McCartney
30321;McCleary;McCleary
28156;McColl;McColl
24493;McCommon;McCommon
991;McDonalda;McDonalda
7750;McEwen;McEwen
3300;McGlasson;McGlasson
42531;McKenna;McKenna
22587;McKennon;McKennon
24386;McLindon;McLindon
2417;McVittie;McVittie
16267;Mcdermott;Mcdermott
161349;Mecsek;Mecsek
212;Medea;Medea
366272;Medellin;Medellin
6999;Meitner;Meitner
33464;Melahudock;Melahudock
7906;Melanchton;Melanchton
336698;Melbourne;Melbourne
21744;Meliselinger;Meliselinger
676;Melitta;Melitta
1247;Memoria;Memoria
6316;Mendez;"M&#233;ndez"
4068;Menestheus;Menestheus
3740;Menge;Menge
536;Merapi;Merapi
2598;Merlin;Merlin
6077;Messner;Messner
28705;Michaelbecker;Michaelbecker
8129;Michaelbusch;Michaelbusch
78391;Michaeljager;"Michaelj&#228;ger"
268057;Michaelkaschke;Michaelkaschke
13319;Michaelmi;Michaelmi
9621;Michaelpalin;Michaelpalin
121654;Michaelpryzby;Michaelpryzby
32070;Michaelretchin;Michaelretchin
23016;Michaelroche;Michaelroche
25495;Michaelroddy;Michaelroddy
33446;Michaelyang;Michaelyang
28644;Michaelzhang;Michaelzhang
12747;Michageffert;Michageffert
5769;Michard;Michard
52242;Michelemaoret;Michelemaoret
27107;Michelleabi;Michelleabi
44033;Michez;Michez
2348;Michkovitch;Michkovitch
13396;Midavaine;Midavaine
11528;Mie;Mie
134028;Mikefitzgibbon;Mikefitzgibbon
128408;Mikehughes;Mikehughes
121608;Mikemoreau;Mikemoreau
2143;Jimarnold;Jimarnold
111660;Jimgray;Jimgray
80807;Jimloudon;Jimloudon
29618;Jinandrew;Jinandrew
133077;Jirsik;"Jirs&#237;k"
18782;Joanrho;Joanrho
215463;Jobse;Jobse
20813;Aakashshah;Aakashshah
33181;Aalokpatwa;Aalokpatwa
13830;ARLT;ARLT
95179;Berko;"Berk&#243;"
16051;Bernero;Bernero
8437;Bernicla;Bernicla
2034;Bernoulli;Bernoulli
25365;Bernreuter;Bernreuter
154;Bertha;Bertha
46392;Bertola;Bertola
320260;Bertout;Bertout
10380;Berwald;Berwald
1729;Beryl;Beryl
1552;Bessel;Bessel
7329;Bettadotto;Bettadotto
7141;Bettarini;Bettarini
10325;Bexa;Bexa
12686;Bezuglyj;Bezuglyj
5849;Bhanji;Bhanji
21507;Bhasin;Bhasin
13259;Bhat;Bhat
28553;Bhupatiraju;Bhupatiraju
51895;Biblialexa;Biblialexa
55844;Bicak;"Bi&#269;&#225;k"
9398;Bidelman;Bidelman
10218;Bierstadt;Bierstadt
23166;Bilal;Bilal
11675;Billboyle;Billboyle
21350;Billgardner;Billgardner
4838;Billmclaughlin;Billmclaughlin
8630;Billprady;Billprady
21148;Billramsey;Billramsey
21821;Billryan;Billryan
5630;Billschaefer;Billschaefer
213629;Binford;Binford
3924;Birch;Birch
2744;Birgitta;Birgitta
10034;Birlan;Birlan
327512;Biro;"B&#237;r&#243;"
14492;Bistar;Bistar
5120;Bitias;Bitias
5797;Bivoj;Bivoj
33392;Blakehord;Blakehord
13231;Blondelet;Blondelet
352646;Blumbahs;Blumbahs
18106;Blume;Blume
6708;Bobbievaile;Bobbievaile
24249;Bobbiolson;Bobbiolson
2829;Bobhope;Bobhope
18321;Bobrov;Bobrov
27571;Bobscott;Bobscott
5549;Bobstefanik;Bobstefanik
27968;Bobylapointe;Bobylapointe
414026;Bochonko;Bochonko
1487;Boda;Boda
998;Bodea;Bodea
10033;Bodewits;Bodewits
3885;Bogorodskij;Bogorodskij
3710;Bogoslovskij;Bogoslovskij
330634;Boico;Boico
1654;Bojeva;Bojeva
1983;Bok;Bok
8785;Boltwood;Boltwood
12657;Bonch-Bruevich;Bonch-Bruevich
9587;Bonpland;Bonpland
10654;Bontekoe;Bontekoe
17734;Boole;Boole
39540;Borchert;Borchert
11225;Borden;Borden
11510;Borges;Borges
264033;Boris-Mikhail;Boris-Mikhail
13085;Borlaug;Borlaug
13954;Born;Born
3544;Borodino;Borodino
3296;Bosque;Alegre
91213;Botchan;Botchan
11228;Botnick;Botnick
29508;Bottinelli;Bottinelli
12897;Bougeret;Bougeret
10895;Aynrand;Aynrand
29362;Azumakofuzi;Azumakofuzi
8713;Azusa;Azusa
27918;Azusagawa;Azusagawa
7490;Babicka;"Babi&#269;ka"
108205;Baccipaolo;Baccipaolo
333;Badenia;Badenia
23164;Badger;Badger
23578;Baedeker;Baedeker
2901;Bagehot;Bagehot
10020;Bagenal;Bagenal
7079;Baghdad;Baghdad
1591;Baize;Baize
5315;Bal'mont;Bal'mont
11003;Andronov;Andronov
25512;Anncomins;Anncomins
12755;Balmer;Balmer
48774;Anngower;Anngower
15845;Bambi;Bambi
20852;Allilandstrom;Allilandstrom
24265;Banthonytwarog;Banthonytwarog
18983;Allentran;Allentran
28483;Allenyuan;Allenyuan
17062;Bardot;Bardot
6771;Foerster;Foerster
215886;Barryarnold;Barryarnold
17952;Folsom;Folsom
12399;Bartolini;Bartolini
10069;Fontenelle;Fontenelle
4267;Basner;Basner
25958;Battams;Battams
28482;Bauerle;Bauerle
31234;Bea;Bea
160512;Franck-Hertz;Franck-Hertz
10246;Frankenwald;Frankenwald
134040;Beaubierhaus;Beaubierhaus
9161;Beaufort;Beaufort
30068;Frankmelillo;Frankmelillo
24922;Bechtel;Bechtel
21659;Fredholm;Fredholm
13258;Bej;Bej
3651;Friedman;Friedman
1808;Bellerophon;Bellerophon
210444;Frithjof;Frithjof
28;Bellona;Bellona
261291;Fucecchio;Fucecchio
21508;Benbrewer;Benbrewer
3996;Fugaku;Fugaku
4093;Bennett;Bennett
16230;Benson;Benson
11495;Fukunaga;Fukunaga
8695;Bergvall;Bergvall
16723;Fumiofuke;Fumiofuke
296577;Arkhangelsk;Arkhangelsk
5712;Funke;Funke
10702;Arizorcas;Arizorcas
77560;Furusato;Furusato
9651;Arii-SooHoo;Arii-SooHoo
;"name=""G"">";-14789
4337;Arecibo;Arecibo
57140;Gaddi;Gaddi
22378;Gaherty;Gaherty
8538;Gammelmaja;Gammelmaja
25772;Ashpatra;Ashpatra
38980;Gaoyaojie;Gaoyaojie
100000;Astronautica;Astronautica
121132;Garydavis;Garydavis
233;Asterope;Asterope
7679;Asiago;Asiago
26696;Gechenzhang;Gechenzhang
3400;Aotearoa;Aotearoa
15957;Gemoore;Gemoore
1464;Armisticia;Armisticia
7578;Georgbohm;"Georgb&#246;hm"
2958;Arpetito;Arpetito
11740;Georgesmith;Georgesmith
774;Armor;Armor
20883;Gervais;Gervais
73955;Asaka;Asaka
4380;Geyer;Geyer
7112;Ghislaine;Ghislaine
1031;Arctica;Arctica
15567;Giacomelli;Giacomelli
12152;Aratus;Aratus
39557;Gielgud;Gielgud
90022;Apache;Point
186142;Gillespie;Gillespie
7214;Anticlus;Anticlus
11098;Ginsberg;Ginsberg
292872;Anoushankar;Anoushankar
7367;Giotto;Giotto
111561;Giovanniallevi;Giovanniallevi
109435;Giraud;Giraud
3994;Ayashi;Ayashi
3909;Gladys;Gladys
254;Augusta;Augusta
24480;Glavin;Glavin
229781;Arthurmcdonald;Arthurmcdonald
29565;Glenngould;Glenngould
26546;Arulmani;Arulmani
3267;Glo;Glo
11322;Aquamarine;Aquamarine
25800;Glukhovsky;Glukhovsky
99942;Apophis;Apophis
316;Goberta;Goberta
17072;Athiviraham;Athiviraham
12715;Godin;Godin
31772;Asztalos;Asztalos
4955;Gold;Gold
11409;Horkheimer;Horkheimer
3101;Goldberger;Goldberger
14447;Hosakakanai;Hosakakanai
237265;Golobokov;Golobokov
12223;Hoskin;Hoskin
15628;Gonzales;Gonzales
2550;Houssay;Houssay
12911;Goodhue;Goodhue
24862;Hromec;Hromec
17198;Gorjup;Gorjup
79316;Huangshan;Huangshan
32002;Gorokhovsky;Gorokhovsky
5075;Goryachev;Goryachev
379;Huenna;Huenna
13576;Gotoyoshi;Gotoyoshi
20789;Hughgrant;Hughgrant
23777;Goursat;Goursat
287693;Hugonnaivilma;Hugonnaivilma
142562;Graetz;Graetz
88297;Huikilolani;Huikilolani
33205;Graigmarx;Graigmarx
12050;Humecronyn;Humecronyn
6231;Hundertwasser;Hundertwasser
15523;Grenville;Grenville
19788;Hunker;Hunker
4995;Griffin;Griffin
3939;Huruhata;Huruhata
11521;Erikson;Erikson
5308;Hutchison;Hutchison
133834;Erinmorton;Erinmorton
14605;Hyeyeonchoi;Hyeyeonchoi
238;Hypatia;Hypatia
6210;Hyunseop;Hyunseop
3657;Ermolova;Ermolova
75569;IRSOL;IRSOL
330856;Ernsthelene;Ernsthelene
15265;Ernsting;Ernsting
13222;Ichikawakazuo;Ichikawakazuo
9909;Eschenbach;Eschenbach
6910;Ikeguchi;Ikeguchi
16641;Esteban;Esteban
51828;Ilanramon;Ilanramon
22744;Esterantonucci;Esterantonucci
2968;Iliya;Iliya
11697;Estrella;Estrella
8271;Imai;Imai
8691;Etsuko;Etsuko
9665;Inastronoviny;Inastronoviny
2002;Euler;Euler
173;Ino;Ino
2130;Evdokiya;Evdokiya
32270;Inokuchihiroo;Inokuchihiroo
33002;Everest;Everest
43706;Iphiklos;Iphiklos
17173;Evgenyamosov;Evgenyamosov
8891;Irokawa;Irokawa
1569;Evita;Evita
5229;Irurita;Irurita
1649;Fabre;Fabre
34231;Isanisingh;Isanisingh
48480;Falk;Falk
5829;Ishidagoro;Ishidagoro
4663;Falta;Falta
9971;Ishihara;Ishihara
1224;Fantasia;Fantasia
23047;Isseroff;Isseroff
2583;Fatyanov;Fatyanov
5737;Itoh;Itoh
12817;Federica;Federica
58364;Feierberg;Feierberg
69159;Ivanking;Ivanking
6653;Feininger;Feininger
202930;Ivezic;Ivezic
10666;Feldberg;Feldberg
3658;Feldman;Feldman
5940;Feliksobolev;Feliksobolev
17951;Fenska;Fenska
10304;Iwaki;Iwaki
2286;Fesenkov;Fesenkov
3634;Iwan;Iwan
29736;Fichtelberg;Fichtelberg
30840;Jackalice;Jackalice
318547;Fidrich;Fidrich
133891;Jaesubhong;Jaesubhong
21687;Filopanti;Filopanti
56561;Jaimenomen;Jaimenomen
10891;Fink;Fink
18359;Jakobstaude;Jakobstaude
30418;Jakobsteiner;Jakobsteiner
22732;Jakpor;Jakpor
1794;Finsen;Finsen
10676;Jamesmcdanell;Jamesmcdanell
4985;Fitzsimmons;Fitzsimmons
19630;Janebell;Janebell
14065;Flegel;Flegel
6083;Janeirabloom;Janeirabloom
8819;Chrisbondi;Chrisbondi
94556;Janstary;"Janstar&#253;"
27353;Chrisspenner;Chrisspenner
25087;Kaztaniguchi;Kaztaniguchi
9531;Jean-Luc;Jean-Luc
5005;Kegler;Kegler
320942;Jeanette-Jesse;Jeanette-Jesse
265594;Keletiagnes;"Keleti&#225;gnes"
20741;Jeanmichelreess;Jeanmichelreess
26661;Kempelen;Kempelen
1281;Jeanne;Jeanne
11789;Kempowski;Kempowski
8116;Jeanperrin;Jeanperrin
25704;Kendrick;Kendrick
3942;Churivannia;Churivannia
18404;Kenichi;Kenichi
8601;Ciconia;Ciconia
3714;Kenrussell;Kenrussell
4504;Jenkinson;Jenkinson
22809;Kensiequade;Kensiequade
10290;Kettering;Kettering
18947;Cindyfulton;Cindyfulton
3138;Ciney;Ciney
31630;Jennywang;Jennywang
18441;Cittadivinci;Cittadivinci
8861;Jenskandler;Jenskandler
31110;Clapas;Clapas
10681;Khture;Khture
6576;Kievtech;Kievtech
29246;Clausius;Clausius
14764;Kilauea;Kilauea
228883;Cliffsimak;Cliffsimak
200025;Cloud;Gate
